mineral_name,w_mean_pauling,w_cov_pauling
Arrojadite-(PbFe),2.825,0.2775211773572705
Arrojadite-(SrFe),2.8085714285714287,0.2878932594436822
Arsenatrotitanite,2.73125,0.3784546387357256
Arsenbrackebuschite,3.045,0.1921851977537366
Arsendescloizite,2.84,0.2587908400026399
Arsenic,2.18,NA
Arseniopleite,2.72,0.35147075015864754
Arseniosiderite,2.764838709677419,0.29190427439887856
Arsenmarcobaldiite,2.4415789473684213,0.06944468630460786
Arsenmedaite,2.7668749999999998,0.3038904634006387
Arsenoclasite,2.703913043478261,0.3025596598748887
Arsenocrandallite,2.7314814814814814,0.290626259555539
Arsenoflorencite-(Ce),2.7565384615384616,0.28734607685143515
Arsenoflorencite-(La),2.7557692307692307,0.2880289739432817
Arsenogorceixite,2.7274074074074073,0.29452664153862423
Arsenogoyazite,2.72962962962963,0.2923773017075145
Arsenohauchecornite,2.207894736842105,0.14741182315056153
Arsenohopeite,2.7276000000000002,0.263531494671244
Arsenolamprite,2.18,NA
Arsenolite,2.936,0.23505804579581374
Arsenopalladinite,2.194545454545455,0.00425691220502573
Arsenopyrite,2.1966666666666668,0.1708396092442747
Arsenovanmeersscheite,2.800909090909091,0.26508464602749604
Arsenowagnerite,2.8175,0.375926958876516
Arsentsumebite,2.965333333333333,0.20790168243269486
Arsenudinaite,2.6995,0.3629913443319695
Arsenuranospathite,2.7024358974358975,0.24724047035758706
Arsenuranylite,2.7657142857142856,0.278248607640654
Arsiccioite,2.3175,0.12204821147713088
Arsmirandite,2.5263095238095237,0.4062376609729275
Arthurite,2.7613793103448274,0.24438791406105187
Artinite,2.646842105263158,0.28459653706306187
Artroeite,3.017777777777778,0.3083375457653093
Artsmithite,2.6,0.2905217802291597
Arzrunite,2.767741935483871,0.22322650646868317
Asbecasite,2.7458823529411767,0.3254391050246715
Asbolane,NA,NA
Aschamalmite,NA,NA
Ashburtonite,2.8518518518518516,0.22748558660136728
Ashcroftine-(Y),2.7463888888888888,0.3206134248347808
Ashoverite,2.586,0.3137211657449824
Asisite,2.8916666666666666,0.20096617895689056
Askagenite-(Nd),2.7695238095238093,0.32119758757988465
Aspidolite,2.6295454545454544,0.36172491093807435
Asselbornite,2.8085454545454547,0.25896129122894074
Astrocyanite-(Ce),2.8562857142857143,0.26496931805995316
Astrophyllite,2.720727272727273,0.32551063106828904
Atacamite,2.6533333333333333,0.2619550080679167
Atelestite,2.906,0.23803583118257937
Atelisite-(Y),2.684516129032258,0.31487840467324174
Atencioite,2.7117910447761195,0.29132598603209015
Athabascaite,2.1888888888888887,0.15650866592203908
Atheneite,2.2,0
Atlasovite,2.940769230769231,0.24520447058208322
Atokite,2.14,0.056074766355140235
Attakolite,2.778857142857143,0.2918925334854317
Attikaite,2.7321951219512197,0.3029930273526837
Aubertite,2.711090909090909,0.23061746607712585
Augelite,2.776153846153846,0.27793282613388326
Augite,3.0549999999999997,0.23334909225036485
Auriacusite,2.88875,0.2655857577109144
Aurichalcite,2.7783333333333333,0.2539972754201767
Auricupride,2.06,0.15533980582524273
Aurivilliusite,2.525,0.2711931614379405
Aurorite,2.69,0.2986668286226245
Aurostibite,2.2133333333333334,0.12781700236577562
Austinite,2.692222222222222,0.353609361610141
Autunite,2.7132,0.2631636045050077
Avdoninite,2.5744827586206895,0.3007879595495158
Averievite,2.769,0.28621293515584156
Avicennite,2.88,0.2662540210094557
Avogadrite,3.13,0.4383917478259043
Awaruite,1.89,0.021164021164021125
Axelite,2.5864615384615384,0.4069056097341799
Axinite-(Fe),2.738148148148148,0.3241871860166584
Axinite-(Mg),2.718888888888889,0.33577072321824436
Axinite-(Mn),2.727777777777778,0.329939412570533
Azurite,2.848,0.2395674743754198
Babanekite,2.710810810810811,0.23984430476709254
Babefphite,2.79875,0.3952049269014098
Babingtonite,2.7584,0.32147874647477914
Babkinite,2.305,0.10615334880528009
Backite,2.924545454545455,0.23602013090930263
Badalovite,2.7065,0.36229811793603256
Baddeleyite,2.736666666666667,0.44514338659809144
Bafertisite,2.7664705882352942,0.3348270016406984
Baghdadite,2.606,0.41085933112574347
Bahianite,2.832307692307692,0.28258280658502033
Baileychlore,2.7335294117647058,0.28801320597807967
Bairdite,2.8773333333333335,0.23210100905586903
Bakhchisaraitsevite,2.6477083333333336,0.3161392574416745
Baksanite,2.1872727272727275,0.1161855708040309
Balangeroite,2.5873958333333333,0.3438941650954932
Balestraite,2.6645,0.382176236487479
Balipholite,2.649230769230769,0.33017513666230297
Balkanite,2.147391304347826,0.15076870864939393
Balyakinite,2.864,0.2764957506508211
Bambollaite,2.183333333333333,0.1524807966063983
Banalsite,2.6603703703703703,0.37279173668517457
Bandylite,2.6963636363636363,0.24816305752662537
Bannermanite,NA,NA
Bannisterite,NA,NA
Baotite,2.8288372093023257,0.32653963247157225
Barahonaite-(Al),NA,NA
Bararite,2.9094117647058826,0.2971183540835925
Baratovite,2.6736507936507934,0.38577265001563926
Barberiite,2.98,0.3026507485356474
Barbosalite,2.862941176470588,0.25181010274589594
Barentsite,2.664,0.4228216056458235
Bariandite,2.770909090909091,0.26566887150637464
Baricite,2.7155555555555555,0.24868646451539478
Bario-olgite,2.81,0.3585277795214341
Bario-orthojoaquinite,2.7284444444444444,0.3391591739203261
Barioferrite,2.7565625,0.3101630767257983
Barioperovskite,2.55,0.4863377567977254
Bariopharmacoalumite,2.773846153846154,0.25694334378872064
Bariopharmacosiderite,2.783333333333333,0.24164430524720093
Bariosincosite,2.7514814814814814,0.28224924482811625
Barlowite,2.687777777777778,0.2714440593671464
Barnesite,2.7333333333333334,0.3233909741924983
Barrerite,2.7093617021276595,0.2943698602847954
Barringerite,1.9766666666666666,0.09563201941826524
Barroisite,2.7060975609756097,0.33820289349786303
Barrotite,2.6822666666666666,0.24987713004416612
Barstowite,2.881764705882353,0.17281911869109406
Bartelkeite,2.81,0.2455286778487254
Bartonite,2.097735849056604,0.27661600847827417
Barwoodite,2.5991304347826087,0.3501553627847849
Barylite,2.6591666666666667,0.37474072132365593
Barysilite,2.8841666666666668,0.23832218261243773
Baryte,2.8716666666666666,0.3586626393956383
Barytocalcite,2.763,0.37100074737677047
Barytolamprophyllite,2.595,0.3964467903101078
Bassanite,2.7914285714285714,0.3362584227710859
Bassetite,2.7372340425531916,0.2511760788411712
Bassoite,2.6643478260869564,0.3046178768437055
Bastnasite-(Ce),2.995,0.3430447734796656
Bastnasite-(La),2.9916666666666667,0.3458692166267048
Bastnasite-(Nd),2.998333333333333,0.34023095360800176
Bastnasite-(Y),3.0116666666666667,0.32908310804075297
Batievaite-(Y),2.6764102564102563,0.317830655526089
Batiferrite,2.7384375,0.3205940776573519
Batisite,2.6778260869565216,0.37722196140860387
Batisivite,2.757608695652174,0.3299913514083147
Baumhauerite,2.433125,0.0719239660929874
Baumhauerite II,2.433125,0.07370013394473894
Baumoite,2.854705882352941,0.26013645124597584
Baumstarkite,2.285,0.1362309183043622
Bauranoite,2.6647826086956523,0.30992668269703216
Bavenite,NA,NA
Bayerite,2.6471428571428572,0.2910408087306373
Bayldonite,2.810952380952381,0.24340749402447948
Bayleyite,2.6846478873239437,0.24602672200267664
Baylissite,2.610869565217391,0.3300795717213742
Bazhenovite,2.557450980392157,0.2840881952358418
Bazirite,2.777142857142857,0.3447730854920463
Bazzite,NA,NA
Bearsite,2.6704761904761907,0.26457877376042
Bearthite,2.743333333333333,0.34634246274422575
Beaverite-(Cu),2.861923076923077,0.22970392909101767
Beaverite-(Zn),2.852307692307692,0.23617878195621925
Bechererite,2.6674468085106384,0.2733811571274692
Beckettite,2.6541176470588237,0.3631598016271413
Becquerelite,2.7267796610169492,0.2858201363737796
Bederite,2.800909090909091,0.29286719299701186
Behierite,2.8833333333333333,0.304900007929009
Behoite,2.5700000000000003,0.3248269908706668
Behounekite,2.8443478260869566,0.23540414727300632
Beidellite,NA,NA
Belakovskiite,2.715333333333333,0.3474962605038502
Belendorffite,1.9461538461538461,0.026661536686229354
Belkovite,2.802820512820513,0.33486060607590734
Bellbergite,2.6884466019417474,0.29355562694718124
Bellidoite,2.1166666666666667,0.1772965393574441
Bellingerite,3.007878787878788,0.1927261473534561
Belloite,2.675,0.27696368511389097
Belogubite,2.7292857142857145,0.23308239257846075
Belousovite,2.74625,0.3650729137496038
Belovite-(Ce),2.7014285714285715,0.40386918875328615
Belovite-(La),2.7004761904761905,0.40455124766559875
Belyankinite,2.728139534883721,0.27294512938411897
Bementite,2.7038636363636366,0.29679415963188616
Benauite,2.754814814814815,0.2774475202761084
Benavidesite,2.3716,0.11896810672049773
Bendadaite,2.7589655172413794,0.24580076072322954
Benitoite,2.7921428571428573,0.33466651413615484
Benjaminite,2.313181818181818,0.12991353606957162
Benleonardite,2.1220689655172413,0.12847110107333065
Benstonite,2.7686153846153845,0.35051261812893153
Bentorite,2.63888,0.26894815538521544
Benyacarite,2.7115068493150685,0.2634148263738827
Beraunite,2.7781481481481483,0.24366632929492726
Berborite,2.6345454545454547,0.30437501541281115
Berdesinskiite,2.75,0.34643469973522795
Berezanskite,2.7675,0.32910964950250093
Bergenite,2.7494017094017096,0.29994165837158687
Bergslagite,2.6833333333333336,0.35897504646696166
Berlinite,2.9266666666666667,0.27885959274218924
Bermanite,2.730689655172414,0.2646812006566778
Bernalite,2.678571428571429,0.27035476281689164
Bernardite,2.3985714285714286,0.09183572827264976
Berndtite,2.3733333333333335,0.15082464897369438
Berryite,2.3216129032258066,0.12546199016834728
Berthierine,2.81875,0.2637040424295092
Berthierite,2.3214285714285716,0.14246740864020388
Bertossaite,2.736,0.32271452387320904
Bertrandite,2.672941176470588,0.321334224389851
Beryl,2.8017241379310343,0.2986507994013976
Beryllite,2.6326666666666667,0.30851732826526207
Beryllonite,2.6357142857142857,0.4048368097663488
Berzelianite,NA,NA
Berzeliite,2.6685,0.3858175738458727
Beshtauite,2.768965517241379,0.23079916034280856
Betalomonosovite,NA,NA
Betekhtinite,2.18,0.1613494028242155
Betpakdalite-CaCa,2.763658536585366,0.24931989071207422
Betpakdalite-CaMg,2.766178861788618,0.24693713351744984
Betpakdalite-NaCa,2.75352,0.25061306419872653
Betpakdalite-NaNa,2.751869918699187,0.25167848221120565
Bettertonite,2.685977011494253,0.24888897862993628
Beudantite,2.8438461538461537,0.23662615753531316
Beusite,2.8115384615384613,0.30296598035944805
Beusite-(Ca),2.769230769230769,0.3357506867640801
Beyerite,2.896923076923077,0.2771686016835796
Bezsmertnovite,2.168,0.15673836243148476
Bianchite,2.7095833333333332,0.23831897840089036
Bicchulite,2.6026666666666665,0.377785122446051
Bideauxite,3.00375,0.25292278569876225
Bieberite,2.7074074074074073,0.2314459480752988
Biehlite,2.988888888888889,0.2266431961821143
Bigcreekite,2.6625,0.29164678515226555
Bijvoetite-(Y),2.7825287356321837,0.2631603916891455
Bikitaite,2.6823076923076923,0.3361463959869777
Bilibinskite,2.24375,0.12474417855244006
Bilinite,2.734044943820225,0.22746215703493336
Billietite,2.7249152542372883,0.28760165984988056
Billingsleyite,2.2264285714285714,0.14566488398776378
Bindheimite,2.9854545454545454,0.2133147997937418
Biphosphammite,2.6825,0.22654610765989408
Biraite-(Ce),2.80125,0.32410450866201385
Birchite,2.7829411764705885,0.2457103533688445
Biringuccite,2.653,0.3307067751025885
Birnessite,2.69,0.30685099676394034
Birunite,2.671666666666667,0.3293357039829973
Bischofite,2.6033333333333335,0.2496010906852561
Bismite,2.872,0.2708098996021364
Bismoclite,2.8733333333333335,0.2617700000510327
Bismuth,2.02,NA
Bismuthinite,2.356,0.13018872334587991
Bismutite,2.97375,0.2232695683104834
Bismutocolumbite,2.8966666666666665,0.29418034457394837
Bismutoferrite,2.8426666666666667,0.2680627339110015
Bismutohauchecornite,2.203684210526316,0.15037595851929317
Bismutostibiconite,2.9118181818181816,0.25245963819080075
Bismutotantalite,2.88,0.3065954526814419
Bitikleite,2.656,0.38373762130128847
Bityite,2.63,0.3610308564337548
Bixbyite,2.684,0.38569136873500887
Bjarebyite,2.7684615384615383,0.3058139798912233
Blakeite,2.922857142857143,0.24793169573444754
Blatonite,2.897,0.2614306464234113
Blatterite,2.6726573426573426,0.32950483899317673
Bleasdaleite,2.8015384615384615,0.27232995487019507
Blixite,2.8457142857142856,0.1897088286992903
Blodite,2.6884,0.31116052619136364
Bluelizardite,2.674864864864865,0.37317777059724655
Bluestreakite,2.6544186046511626,0.31458892369609126
Bobcookite,2.750487804878049,0.24725785033563646
Bobfergusonite,2.7884615384615383,0.3144791670441582
Bobierrite,2.6635135135135135,0.27296064725666286
Bobjonesite,2.808125,0.24070199327481429
Bobkingite,2.6420689655172414,0.24780005578437347
Bobmeyerite,2.785576923076923,0.2494792640703892
Bobshannonite,2.651969696969697,0.37380502025111295
Bobtraillite,2.714581818181818,0.32616224781561326
Bodieite,3.014666666666667,0.21072685338403485
Bogdanovite,NaN,NA
Boggildite,2.9375,0.43367773351385025
Bogvadite,3.1251724137931034,0.4196464821151173
Bohdanowiczite,2.2624999999999997,0.14762585325777106
Bohmite,2.6725,0.34364143270807473
Bohseite,NA,NA
Bohuslavite,NA,NA
Bokite,2.7904,0.26165978500844583
Boleite,2.71105504587156,0.22279456757069507
Bolivarite,2.698,0.2555591586740323
Boltwoodite,2.7815384615384615,0.27710462186251333
Bonaccordite,2.7655555555555553,0.289837862129422
Bonattite,2.7840000000000003,0.2328200622346211
Bonazziite,2.38,0.08983571156720145
Bonshtedtite,2.5723076923076924,0.4207947660279611
Boothite,2.7081481481481484,0.2310116502039709
Boracite,2.75375,0.30388761656389707
Borax,2.616279069767442,0.27673273931081366
Borcarite,2.676857142857143,0.33053649772488325
Borisenkoite,2.8484615384615384,0.27623635463912377
Borishanskiite,NA,NA
Bornemanite,2.7679710144927534,0.35508908715268567
Bornhardtite,2.262857142857143,0.15826454855672603
Bornite,2.165,0.16527006693702107
Borocookeite,2.705142857142857,0.2968336553264693
Borodaevite,2.3314285714285714,0.12621557483741522
Boromuscovite,2.736190476190476,0.3197604781828801
Borovskite,2.13125,0.02786474930593367
Boscardinite,2.3909375,0.09748352860117154
Bosiite,2.759245283018868,0.30449482807296396
Bosoite,NA,NA
Bostwickite,2.679148936170213,0.29543805670684503
Botallackite,2.6533333333333333,0.2619550080679167
Botryogen,2.7525714285714287,0.2423704694735197
Bottinoite,2.682888888888889,0.23380494012761766
Bouazzerite,2.710276381909548,0.2417991222252575
Boulangerite,2.4115,0.08864608902730743
Bournonite,2.336666666666667,0.12846407637692114
Bouskaite,2.9019354838709677,0.21014882622213715
Boussingaultite,2.684871794871795,0.23283145483962464
Bowieite,2.46,0.0667954338420935
Boyleite,2.7416666666666667,0.24172299575960024
Bracewellite,2.685,0.3349126332240577
Brackebuschite,2.842,0.27836493308325727
Bradaczekite,2.8175,0.2913065590905084
Bradleyite,2.5323076923076924,0.44269887236629046
Braggite,2.4299999999999997,0.08729713347982077
Brandaoite,2.7240625,0.2584768590119078
Brandholzite,2.6695555555555557,0.2435005720921795
Brandtite,2.69,0.3292219837828788
Brannerite,2.7888888888888888,0.35059059210651794
Brannockite,2.785,0.31972917078582286
Brassite,2.6742105263157896,0.26176933655976886
Braunerite,2.6819444444444445,0.3091858680556724
Braunite,2.7015,0.34462540816202886
Brazilianite,2.7372727272727273,0.3062573852711157
Bredigite,2.5339285714285715,0.43438394558436944
Breithauptite,1.98,0.049997449174806356
Brendelite,2.8875,0.23988380486117994
Brenkite,2.85375,0.4298439711921943
Brewsterite-Ba,2.74375,0.28240564258948486
Brianroulstonite,2.6362962962962966,0.27718759774306667
Brianyoungite,2.692,0.2836387787936546
Briartite,2.245,0.16099142456741725
Britholite-(Ce),2.7076190476190476,0.36988526398340504
Britholite-(Y),2.717142857142857,0.362876591921848
Britvinite,2.797747747747748,0.2736363100093848
Brochantite,2.7514285714285713,0.2504211333956888
Brockite,2.97375,0.21639126833494762
Brodtkorbite,2.1799999999999997,0.15606445721288073
Bromargyrite,2.445,0.2978813843035354
Bromellite,2.505,0.5278601520234906
Brookite,2.8066666666666666,0.39084281881007915
Brownmillerite,2.5155555555555553,0.4479195507429256
Brucite,2.5180000000000002,0.3640763459658362
Bruggenite,2.9,0.27004845888056506
Brugnatellite,2.596734693877551,0.29439448623453457
Brunogeierite,2.775714285714286,0.29926696287439697
Brushite,2.6792307692307693,0.2985949612349182
Bubnovaite,2.6370731707317074,0.41578441647640607
Buckhornite,2.3511111111111114,0.09855027012652294
Buddingtonite,2.7452941176470587,0.2665827237039485
Bukovite,2.1879999999999997,0.14450895772550915
Bukovskyite,2.7560000000000002,0.23449426669930393
Bulachite,2.709090909090909,0.25940152355830437
Bulgakite,2.724237288135593,0.2991266608637957
Bultfonteinite,2.64,0.3873549105106572
Bunsenite,2.675,0.4044386449403431
Burangaite,2.7584444444444443,0.28059317751705176
Burbankite,3.0127272727272727,0.25297169760716925
Burckhardtite,2.9118181818181816,0.2505593560334386
Burgessite,2.7324137931034485,0.2393276583551914
Burkeite,2.5330769230769232,0.4564109960573653
Burnettite,2.678,0.37638350464962583
Burnsite,2.745357142857143,0.2742620243443098
Burovaite-Ca,2.7270491803278687,0.3021088898363573
Burpalite,2.6686666666666667,0.4335226185585308
Buryatite,2.6548275862068964,0.270492951024705
Buserite,2.619814814814815,0.3023559162742069
Bushmakinite,2.8833333333333333,0.2545419924011987
Bussenite,2.6912,0.36610665635168366
Bussyite-(Ce),NA,NA
Bussyite-(Y),2.6813207547169813,0.399112053927157
Bustamite,2.699,0.36591134538553494
Butianite,2.0644444444444443,0.141805883161217
Butlerite,2.8207142857142857,0.23372888695947366
Butschliite,2.58,0.4441495175531227
Buttgenbachite,NA,NA
